x@CMN_123.fofxy_3;x@CMN_456.fofxy_3;x@CMN_789.fofxy_3;x@M1_CC.fofxy_3;x@M2_CC.fofxy_3;x@M3_CC.fofxy_3;x@M4_CC.fofxy_3;x@M5_CC.fofxy_3;x@M6_CC.fofxy_3;x@M7_CC.fofxy_3;x@M8_CC.fofxy_3;x@M9_CC.fofxy_3;temp@M1_TOP.dynamic_pn_chamber_th_2;temp@M1_P2.dynamic_pn_chamber_th_2;temp@M1_P3.dynamic_pn_chamber_th_2;temp@M1_P4.dynamic_pn_chamber_th_2;temp@M1_P5.dynamic_pn_chamber_th_2;temp@M1_P6.dynamic_pn_chamber_th_2;temp@M1_P7.dynamic_pn_chamber_th_2;temp@M1_BOTTOM.dynamic_pn_chamber_th_1;temp@M2_TOP.dynamic_pn_chamber_th_2;temp@M2_P2.dynamic_pn_chamber_th_2;temp@M2_P3.dynamic_pn_chamber_th_2;temp@M2_P4.dynamic_pn_chamber_th_2;temp@M2_P5.dynamic_pn_chamber_th_2;temp@M2_P6.dynamic_pn_chamber_th_2;temp@M2_P7.dynamic_pn_chamber_th_2;temp@M2_BOTTOM.dynamic_pn_chamber_th_5;temp@M3_TOP.dynamic_pn_chamber_th_2;temp@M3_P2.dynamic_pn_chamber_th_2;temp@M3_P3.dynamic_pn_chamber_th_2;temp@M3_P4.dynamic_pn_chamber_th_2;temp@M3_P5.dynamic_pn_chamber_th_2;temp@M3_P6.dynamic_pn_chamber_th_2;temp@M3_P7.dynamic_pn_chamber_th_2;temp@M3_BOTTOM.dynamic_pn_chamber_th_1;temp@M4_TOP.dynamic_pn_chamber_th_2;temp@M4_P2.dynamic_pn_chamber_th_2;temp@M4_P3.dynamic_pn_chamber_th_2;temp@M4_P4.dynamic_pn_chamber_th_2;temp@M4_P5.dynamic_pn_chamber_th_2;temp@M4_P6.dynamic_pn_chamber_th_2;temp@M4_P7.dynamic_pn_chamber_th_2;temp@M4_BOTTOM.dynamic_pn_chamber_th_5;temp@M5_TOP.dynamic_pn_chamber_th_2;temp@M5_P2.dynamic_pn_chamber_th_2;temp@M5_P3.dynamic_pn_chamber_th_2;temp@M5_P4.dynamic_pn_chamber_th_2;temp@M5_P5.dynamic_pn_chamber_th_2;temp@M5_P6.dynamic_pn_chamber_th_2;temp@M5_P7.dynamic_pn_chamber_th_2;temp@M5_BOTTOM.dynamic_pn_chamber_th_1;temp@M6_TOP.dynamic_pn_chamber_th_2;temp@M6_P2.dynamic_pn_chamber_th_2;temp@M6_P3.dynamic_pn_chamber_th_2;temp@M6_P4.dynamic_pn_chamber_th_2;temp@M6_P5.dynamic_pn_chamber_th_2;temp@M6_P6.dynamic_pn_chamber_th_2;temp@M6_P7.dynamic_pn_chamber_th_2;temp@M6_BOTTOM.dynamic_pn_chamber_th_5;temp@M7_TOP.dynamic_pn_chamber_th_2;temp@M7_P2.dynamic_pn_chamber_th_2;temp@M7_P3.dynamic_pn_chamber_th_2;temp@M7_P4.dynamic_pn_chamber_th_2;temp@M7_P5.dynamic_pn_chamber_th_2;temp@M7_P6.dynamic_pn_chamber_th_2;temp@M7_P7.dynamic_pn_chamber_th_2;temp@M7_BOTTOM.dynamic_pn_chamber_th_1;temp@M8_TOP.dynamic_pn_chamber_th_2;temp@M8_P2.dynamic_pn_chamber_th_2;temp@M8_P3.dynamic_pn_chamber_th_2;temp@M8_P4.dynamic_pn_chamber_th_2;temp@M8_P5.dynamic_pn_chamber_th_2;temp@M8_P6.dynamic_pn_chamber_th_2;temp@M8_P7.dynamic_pn_chamber_th_2;temp@M8_BOTTOM.dynamic_pn_chamber_th_1;temp@M0_TOP.dynamic_pn_chamber_th;temp@M0_P2.dynamic_pn_chamber_th;temp@M0_P3.dynamic_pn_chamber_th;temp@M0_P4.dynamic_pn_chamber_th;temp@M0_P5.dynamic_pn_chamber_th;temp@M0_P6.dynamic_pn_chamber_th;temp@M0_P7.dynamic_pn_chamber_th;temp@M0_BOTTOM.dynamic_pn_chamber_th;temp@M9_TOP.dynamic_pn_chamber_th_2;temp@M9_P2.dynamic_pn_chamber_th_2;temp@M9_P3.dynamic_pn_chamber_th_2;temp@M9_P4.dynamic_pn_chamber_th_2;temp@M9_P5.dynamic_pn_chamber_th_2;temp@M9_P6.dynamic_pn_chamber_th_2;temp@M9_P7.dynamic_pn_chamber_th_2;temp@M9_BOTTOM.dynamic_pn_chamber_th_1
0,711;0,984;0,775;0,326;0,275;0,265;0,326;0,417;0,412;0,158;0,16;0,182;312,468097;311,8453112;312,2984737;312,4142042;312,2145922;311,5382255;309,8569564;305,1602582;322,3972725;321,7013437;322,0343861;322,1205243;321,9792408;321,5212714;320,5807946;321,2657499;348,3748412;346,5740966;347,1028331;347,2457512;347,0239661;346,4059199;345,6436956;338,3615834;355,8044961;354,5085835;354,6754687;354,628658;353,8852629;353,1963917;352,8954035;348,0286883;402,0985917;401,4319793;401,354621;401,2910888;401,2821821;401,3660555;400,7845808;392,0392019;449,3391677;446,2237741;446,8954361;447,4789255;447,5052678;447,3274371;446,4496772;437,2909809;391,1191827;389,174675;389,801428;390,0627086;389,8460873;389,1665695;387,6835763;377,2265962;345,4922541;344,0611035;345,3163716;345,3976488;345,0971812;344,2013323;341,6007851;338,4658411;325,6263971;322,871952;326,8275818;326,0894193;324,6720933;322,7160004;321,0542303;313,9504187;324,5003361;324,3130825;324,8272075;324,5011189;323,9749184;323,1302341;321,3408409;315,1355459
0,648;0,347;0,052;0,498;0,265;0,255;0,287;0,385;0,524;0,462;0,689;0,426;324,1929374;323,3132453;324,0159731;324,1796052;323,8284014;322,72602;320,0125706;312,4972881;329,7822877;329,2722896;329,5542283;329,6130641;329,4805151;329,0698593;328,1205443;327,518527;355,2569751;353,7014652;354,1373566;354,2291311;354,0059957;353,4324855;352,6772974;345,158151;366,392781;365,4080922;365,0637243;364,6415936;363,7358557;363,029848;362,568558;354,5575252;413,2061419;413,6881999;412,9392402;412,6343761;412,5268568;412,8496789;412,3365354;404,4746647;549,2849726;546,0814805;546,2510461;546,2969037;546,4890989;546,830928;544,3188693;521,0104106;559,4586816;554,2812024;555,217102;555,5874078;555,39411;554,4688825;550,190051;517,9715149;483,0870869;479,4333391;481,304973;481,7205067;481,1043668;478,6057967;469,9708232;452,7701105;395,1478005;397,4697439;401,6813974;400,1107578;396,8086283;391,8733032;386,8758632;363,5139713;391,7085799;392,1961334;392,8119408;392,320911;391,1131017;388,8423388;383,1928933;364,9469169
0,658;0,2;0,29;0,921;0,626;0,58;0,478;0,267;0,234;0,366;0,615;0,384;359,2692701;357,526162;358,8151275;359,0393147;358,1826261;355,8049684;350,1631596;334,6291009;377,7321204;376,2253939;376,7932014;376,8720613;376,4895723;375,444306;373,1818889;371,7758859;441,1724446;436,8486944;437,720902;437,8255455;437,2190086;435,7884832;433,8551991;414,4900823;398,9952416;398,8232113;398,991872;399,4634014;399,8902913;400,3542581;399,548969;385,6108766;372,2142977;371,9985101;371,9277224;371,8888041;371,8472589;371,8264401;371,4079872;365,3903651;460,2808669;459,4815907;459,2978368;459,1245926;459,3162643;459,7318372;458,6333734;442,0070052;530,4956461;527,1055542;527,6537693;527,84401;527,6107701;526,7972877;523,2701622;496,0486257;458,8633515;456,0865877;458,4262608;458,7474276;458,1096987;455,6982127;447,468613;433,0461459;381,8170586;382,3022341;387,3454184;385,8059148;382,6136582;377,9558874;373,4197601;354,7449608;377,6078365;377,9813909;378,7034813;378,2369511;377,1241055;375,0755014;370,1836855;354,3951998
0,799;0,618;0,319;0,454;0,441;0,366;0,345;0,19;0,353;0,311;0,443;0,683;320,4027499;319,5108627;320,1307966;320,2852642;319,9866405;319,0292287;316,6854223;310,1289376;337,4471579;336,2343828;336,7482749;336,8771677;336,6386285;335,8913818;334,4332279;335,7361491;371,9100721;369,3093496;370,0280759;370,2113027;369,900263;369,0304904;367,9594343;357,4109432;363,1885015;362,6451245;362,8683857;363,0035692;363,0418211;362,9521064;362,5686746;355,1288866;357,4536874;357,6742312;357,2938898;357,1060819;357,0557547;357,2117416;357,1389818;353,5396008;493,9473022;492,586213;492,6848167;492,6634205;492,7403204;492,8838697;490,7910931;471,7054072;506,9125342;503,8798566;504,9236912;505,2913284;504,925882;503,7757598;499,6141914;474,1306395;441,5172522;438,854499;441,9458204;442,0467064;441,2261304;438,9637532;432,1997818;420,1890699;398,3072511;394,5543412;405,6545729;403,4656888;399,2140199;392,9441543;386,0975087;353,8655068;402,2307383;401,5854158;403,4363801;402,5390519;400,4979752;397,1540596;390,4956681;368,6577058
0,056;0,829;0,299;0,573;0,5;0,577;0,691;0,529;0,581;0,832;0,539;0,817;365,792602;365,1216735;365,4136573;365,2504739;364,5285417;362,5671003;357,2987653;342,9360474;379,4551697;378,4293402;378,5830182;378,5596723;378,3619559;377,7651251;376,1411244;372,524513;444,714986;440,4128277;441,083713;441,237327;440,9406173;440,0347514;438,3989189;419,7304531;435,6942727;433,9443724;434,2952304;434,4011864;434,2516961;434,0772208;432,74015;415,7412201;441,9090768;440,747231;440,7779758;440,8094709;440,8565942;440,9260613;439,8379475;426,9790171;612,8115122;609,2200999;608,6331873;608,3804589;608,7793772;609,9920748;606,5492635;571,1311062;704,3364293;694,9409765;696,012837;696,4931345;695,8833997;693,9498787;685,6441132;629,6516643;514,1028455;512,1160529;514,0280438;514,161492;513,5713044;511,5323941;503,3411156;482,6854522;451,287351;458,4307792;466,2537205;464,2559822;459,8629391;452,4342846;442,2244297;382,8063713;465,1894725;465,8085061;467,1818368;466,3635768;463,9501045;459,4336115;448,8954196;415,5766379
0,297;0,788;0,478;0,758;0,63;0,474;0,392;0,327;0,337;0,553;0,368;0,414;348,2127675;346,6335449;347,6124017;347,7395785;347,0266832;345,097516;340,5531852;327,8964083;369,8989114;368,1559082;368,7063378;368,7898784;368,4004912;367,3573592;365,1999078;365,0397044;411,4106236;407,9984778;408,731494;408,8606463;408,4868786;407,48923;406,0272374;390,8509923;390,6127963;390,2120113;390,2571296;390,3246163;390,1930746;390,0360188;389,1411379;376,1243052;387,0476564;386,5913363;386,4965561;386,4601118;386,4593338;386,5014108;386,0438314;378,930978;504,2567236;502,6148417;502,5730141;502,384429;502,5118449;502,7943843;501,016582;479,8118753;553,7099353;546,3803653;547,9996029;548,66745;548,0461753;546,1377077;541,6548684;508,3089886;412,972068;410,3711835;412,5692927;412,7456363;412,1915765;410,4361676;404,9389567;396,1922243;368,5110207;365,1719909;372,0327485;370,6120474;367,7418704;363,5556274;359,4198973;340,4279889;367,3058765;367,0400241;368,0079963;367,4541754;366,2756455;364,2877345;359,9945532;345,580411
0,754;0,001;0,565;0,961;0,683;0,479;0,458;0,627;0,54;0,646;0,373;0,51;372,8928112;371,5418782;372,9443099;373,1228164;372,1296872;369,3531953;362,5239376;344,2646229;394,6600217;393,1804935;393,6952743;393,7370187;393,3333178;392,2221386;389,7022612;386,7047994;443,4615777;440,6261319;441,0614215;441,051764;440,6231945;439,6587314;438,0008341;420,5559448;432,402634;431,0427144;430,3404403;429,7791428;428,9834899;428,4264174;426,4852865;405,5294184;464,4365834;463,8261349;463,6290234;463,3743177;463,2709216;463,3384411;461,8292974;446,6663261;591,8294281;588,9392991;588,7997517;588,7442037;588,9608503;589,4560786;585,3780506;553,8728422;701,8319106;696,7632565;696,9028358;697,0725677;697,1876174;696,6834211;688,8025829;635,3184867;499,5282971;498,9383722;499,8988473;500,0601711;499,7803647;498,4475432;491,5294206;471,4304129;439,8299779;450,9642986;454,1784022;452,4758111;448,7794063;442,7036096;435,1475526;375,6192424;440,0695701;441,8701;442,5087826;442,1183584;440,6924809;437,5171064;428,5972112;401,4265154
0,912;0,769;0,91;0,72;0,861;0,815;0,681;0,397;0,517;0,359;0,203;0,26;343,4776465;342,1177142;343,070461;343,2604008;342,676904;340,9909703;336,8419221;325,1971229;385,1483856;382,3434749;383,2272048;383,4037003;382,843019;381,2527076;378,3283736;380,4496965;477,7864006;470,0930876;471,5101886;471,7898483;470,945251;468,7511817;466,3618437;440,0513896;442,0460747;440,7164612;441,0647368;441,4526696;441,7419909;441,8820351;440,6541648;420,8795021;408,6598917;407,9169698;407,9113445;407,9168939;407,9270905;407,9336254;407,2200529;397,6821756;530,5775429;527,1846947;527,691172;528,0252073;528,0007539;527,9340865;525,7115062;505,2566617;494,954011;490,3544421;491,4220233;491,8493192;491,3262372;489,8554149;486,5116452;461,8711047;383,632426;381,96042;383,5474446;383,6052791;383,1195555;381,7540964;377,6338494;371,4142477;353,3223998;349,9650863;355,7278242;354,4257265;351,7342545;348,0557658;344,8594924;328,5698489;347,4256223;347,4831408;348,2003271;347,7473446;346,8886938;345,46683;342,2700256;331,6465023
0,31;0,909;0,16;0,788;0,904;0,857;0,645;0,437;0,281;0,428;0,191;0,31;358,3391729;356,911283;357,8692354;357,9129766;357,1181063;354,9747018;349,7683923;335,3285888;402,4148749;399,4981315;400,2219805;400,3003599;399,6577553;398,0307164;394,8520627;395,2404576;498,4990485;490,4226953;491,6873105;491,8691198;491,0636632;489,0099733;486,3452597;457,6537709;451,9485223;450,7392902;450,8379973;451,1379622;451,2978452;451,4256128;449,752846;426,2037484;417,9371533;417,0536735;417,0730451;417,0935767;417,1111631;417,1262784;416,3060502;405,3906201;484,6595526;483,491728;483,4132606;483,2366442;483,2134646;483,3188763;481,5523474;461,9879172;518,999967;513,7447635;515,0097396;515,5236761;514,9634245;513,2997173;509,2303733;480,7632891;394,8751051;393,524628;394,963411;394,9945584;394,4961075;393,1108839;388,8511548;381,5128391;365,3782821;362,8536401;368,907548;367,3937755;364,2846058;359,9732028;355,9401068;333,980876;359,4938811;359,744015;360,5364381;360,02984;359,0103137;357,2740318;353,3118652;340,4481157
0,478;0,798;0,136;0,241;0,511;0,65;0,704;0,805;0,599;0,516;0,815;0,73;311,8953822;311,5958717;311,9450534;312,0158477;311,8214638;311,2406129;309,6871494;305,5160821;343,6899304;342,1666333;342,7162797;342,830565;342,4782349;341,5042601;339,7280962;341,9422415;431,0860071;425,2233938;426,3066232;426,4910238;425,7580349;423,9732767;422,3470841;403,306919;439,9431187;437,0000725;437,0537787;436,7268464;435,6163051;434,6222566;433,6493764;417,92715;508,8260928;506,9237929;506,7198269;506,633632;506,6674762;506,9312012;505,0155103;484,1664448;601,1971174;597,369364;597,5486545;597,59619;597,7941107;598,1476768;594,258515;562,6081488;613,7714741;608,0230538;608,8563186;609,1910486;608,9655918;608,0126115;602,498709;562,4008072;530,0275144;526,206058;528,5845505;528,9426293;528,2382062;525,4958895;515,3990584;492,4974454;437,6043523;443,8799194;450,7068804;448,7739207;444,5763391;437,5748033;428,9520227;384,4625251;445,8640699;446,3048374;447,4454788;446,6883743;444,6179711;440,7668414;431,7017142;402,4684358
0,107;0,426;0,462;0,805;0,656;0,612;0,859;0,842;0,985;0,985;0,918;0,687;403,3367448;402,4519289;402,631159;402,464432;401,6378286;398,9132613;390,9738196;369,4498861;414,4720148;413,1445112;413,2554235;413,2466476;413,1009178;412,5285505;410,4568899;403,5505492;479,17723;474,897052;475,4195781;475,5630609;475,3757048;474,6767814;472,7631009;450,8909766;480,3801312;477,4561892;477,6347688;477,5119918;477,0342236;476,6956;474,3407589;450,0257365;526,1445538;523,8089422;523,8430174;523,9004745;524,0139355;524,1933556;521,759261;498,4560073;710,9825241;705,6702181;705,5274909;705,5130651;705,8563491;706,7162731;699,4261122;651,5351389;738,5924622;732,2000324;732,3673857;732,5033336;732,3617103;731,6101077;722,0051192;662,2199729;607,5549568;605,5689504;607,3228254;607,6362923;607,0723804;604,3982331;591,4255182;556,1844107;485,0340744;505,5972124;508,0449588;505,7125629;500,6648574;492,6426821;482,8603471;410,3089894;488,2875323;490,7161106;491,1346523;490,6714483;488,7873477;484,5314737;472,5766202;436,0626828
0,899;0,249;0,37;0,593;0,352;0,645;0,407;0,325;0,571;0,818;0,648;0,892;333,9416184;333,0091636;333,840438;334,0101967;333,5388996;332,1419642;328,6520024;319,0071558;344,0499117;343,3091355;343,64897;343,7066951;343,5107494;342,9413374;341,6645352;340,7876617;432,1197826;426,5254801;427,6228054;427,7884912;427,0225239;425,1953383;423,3833552;404,090668;398,2141395;397,6809345;397,5996836;397,6527924;397,4282484;397,2417914;396,1860067;381,8656333;399,1044295;399,5732609;398,9244348;398,7065777;398,6108457;398,9092024;398,6448343;392,098777;606,0660167;602,8909282;602,5923727;602,3363453;602,7094431;603,5549264;599,8279946;566,1114555;701,0227782;691,5879442;692,4959983;692,9461661;692,5258876;690,952613;683,1677658;628,5807686;525,2678121;522,8269909;524,691017;524,9038886;524,4167669;522,4103701;513,8852431;492,0292045;454,422905;463,8174704;470,3837876;468,8109719;465,2337777;458,4183073;447,9651037;387,5319372;475,152544;475,3459057;476,7810218;475,956349;473,4646278;468,7557949;457,8171562;422,9042301
0,672;0,408;0,656;0,732;0,616;0,636;0,622;0,331;0,293;0,56;0,653;0,834;342,3896548;340,9811468;341,9712682;342,1754312;341,5866483;339,8792883;335,7360333;324,1286232;365,600704;363,9142269;364,538022;364,6578831;364,2851986;363,23657;361,1145295;361,4715683;437,0046245;431,6036296;432,7140619;432,9279058;432,2984419;430,66409;428,8066488;409,0727949;416,2849028;414,9556774;415,3723352;415,7610205;416,0917697;416,2659764;415,5549407;401,3453165;389,213569;388,7063672;388,6090132;388,5739824;388,5636118;388,5965941;388,1158574;380,7165764;498,7659853;497,3724945;497,095345;496,7719239;496,9879316;497,5271929;496,1110033;474,6856801;575,6902604;569,1017026;570,329549;570,8063737;570,4777437;569,2675017;565,0409122;530,676192;474,6806185;470,7858857;473,4854288;473,7341365;473,113616;470,9206132;463,5661096;448,557581;413,7591448;413,4551512;422,4630536;420,8063274;417,5261832;411,8251629;404,4806861;367,6870604;429,3600964;427,9949923;429,717588;428,8689771;426,6306825;422,8227857;415,0427488;388,5837302
0,257;0,271;0,98;0,266;0,505;0,252;0,528;0,298;0,256;0,219;0,211;0,132;315,7249669;315,4013792;315,7738334;315,8069592;315,5328084;314,8004178;312,9455583;308,0350647;344,9887855;343,573159;344,0453748;344,1222433;343,7448862;342,7909845;341,012219;342,6934999;364,3655605;362,9474641;363,2819215;363,3258995;363,1247635;362,6049704;361,8257088;353,7938113;376,0025547;374,4680391;374,9228317;375,1186802;375,2471675;375,2209929;375,054077;369,4095607;373,3606088;372,794263;372,8131387;372,8304942;372,8546835;372,8872644;372,5301502;366,4357315;426,4050925;425,2149346;425,2968474;425,3323972;425,2975507;425,3192903;424,4742585;414,4553307;423,5500854;421,2782662;421,8599986;422,0770562;421,7813563;420,9244417;419,0306315;404,9294537;356,6372712;355,2702573;356,5379879;356,687564;356,3850269;355,3203949;351,9029004;347,7703871;326,9371163;324,781654;327,8492135;327,1185473;325,6519184;323,6679214;322,0517971;316,5689961;323,39712;323,3837628;323,7422027;323,4949987;323,0516356;322,3065811;320,5997859;314,8419991
0,47;0,612;0,291;0,823;0,844;0,768;0,802;0,888;0,641;0,342;0,108;0,299;356,2582953;354,7851375;355,8643811;356,0255634;355,2779799;353,1863128;348,0199317;333,6388508;395,1217998;392,5779144;393,3279807;393,436114;392,875346;391,3883898;388,4199384;388,6368215;483,9113936;477,0903099;478,1785733;478,3143712;477,5595343;475,7291043;473,3975601;447,6055244;472,8918675;469,9827638;470,1014829;469,9023998;468,9744027;468,1130902;466,0988608;443,5813109;528,9462866;526,1430711;526,1952154;526,2595806;526,3915738;526,6173522;524,3973796;500,1782308;581,0576041;576,2289508;576,7680062;577,2293345;577,2245474;577,1815261;574,0673229;547,9840503;512,3330892;507,9360019;508,7528349;509,0931514;508,573457;507,1495766;503,5950017;476,716898;388,5312501;387,4207963;388,6069872;388,5698234;388,1294025;386,9976694;383,3954645;376,5513866;366,7671558;364,1693716;370,2033837;368,6866695;365,5658432;361,2494921;357,2487016;332,3732483;360,2353865;360,4288034;361,2128669;360,720442;359,7160133;358,0045859;354,0162382;340,991553
0,951;0,202;0,618;0,336;0,189;0,16;0,456;0,5;0,55;0,559;0,589;0,297;315,6116636;315,1591236;315,6567166;315,7688956;315,5321295;314,7594304;312,773734;307,3831405;320,7248387;320,4008007;320,6017369;320,6429793;320,5474928;320,2464754;319,538456;319,0947636;338,2179843;337,3518884;337,5959597;337,6406311;337,4898735;337,1233105;336,6313418;331,7857047;382,8982464;380,1358866;379,8505242;379,1563207;378,2171524;377,5271639;377,7464417;370,2753077;429,7258294;429,5130179;429,0674201;428,873221;428,8086604;429,0522616;428,2874614;417,8862616;557,986523;554,6282049;554,7035753;554,7232496;554,995252;555,5099746;553,0543444;529,2198212;589,4132046;582,858659;583,6149378;583,9535942;583,6300073;582,4365538;578,1278236;541,8772142;450,8925103;447,7164935;449,8436076;450,1973251;449,7014236;447,562135;439,8194912;426,6551451;371,2259012;370,3579492;374,4460628;373,1169828;370,3433658;366,4180621;363,0939692;350,0658524;364,0340028;364,1270144;364,6505534;364,2802985;363,4499433;361,8889112;357,9334627;344,9284897
0,65;0,115;0,278;0,447;0,197;0,454;0,425;0,52;0,794;0,898;0,774;0,734;327,3838549;326,9551461;327,6207471;327,7443488;327,3705701;326,246334;323,2896376;315,3256921;330,6399591;330,3550125;330,5125624;330,533756;330,445608;330,1697627;329,4274511;327,9841782;404,6761455;401,4245633;402,0033783;402,0201712;401,4113407;400,1459143;398,8077889;385,0482073;415,2425494;413,7570457;412,8642329;412,0577592;411,1617844;410,5707712;409,3697235;392,6590517;451,1772561;452,0578438;451,346744;450,8762328;450,7701509;451,1594006;450,0550364;438,5236129;670,9458222;666,2577677;666,1452572;666,1817632;666,6131438;667,4407742;661,4744294;621,0287148;728,9764124;722,919439;722,9418597;723,0523089;723,0286544;722,509885;713,4343528;655,8309743;585,3212391;584,2144085;585,4995376;585,7809281;585,4507278;583,4983774;572,6448742;540,6947231;482,8340904;506,6437548;508,2566997;506,7340115;503,0983556;496,0882249;485,5489863;406,3928818;498,3428713;501,3624962;501,7282384;501,2993879;499,4394085;495,0259257;482,2321948;443,8373334
0,283;0,238;0,776;0,775;0,689;0,543;0,343;0,32;0,377;0,576;0,435;0,567;358,2135858;356,933033;357,9229298;357,9556806;357,1232809;354,8976157;349,5587587;335,0618286;384,9923005;383,1928197;383,7068582;383,7488155;383,2950659;382,1180649;379,6492138;378,4763381;438,1811455;434,3242439;435,0312342;435,1102401;434,6430267;433,470619;431,6800028;413,2913051;396,0454873;396,0666311;395,9111852;396,02395;395,9233108;395,9611265;394,8155867;378,8454631;386,1076015;385,6613908;385,6175414;385,6048266;385,6054961;385,6098512;385,0848442;378,0369483;524,7468699;522,9818251;522,8193825;522,6372602;522,8920248;523,463977;521,3815356;497,6229459;609,5821232;603,124239;603,96227;604,2672284;603,7405128;602,1928923;596,876016;556,8946446;458,3031645;456,4241969;458,1682425;458,3185373;457,832987;456,1010068;449,6400998;435,6344566;404,1843626;406,3994429;412,4038179;410,870748;407,6673902;402,4602302;396,0202087;360,0876631;409,5650397;409,8965618;410,8792593;410,2674369;408,6786113;405,7618446;398,9686404;376,7549447
0,119;0,757;0,587;0,391;0,098;0,229;0,135;0,24;0,52;0,379;0,361;0,505;326,0035904;325,3853753;325,8466463;325,8393092;325,4234888;324,3214942;321,6536093;314,3361497;321,0538824;321,0136867;321,0293072;321,0183235;321,0037509;320,9247932;320,5587484;318,6475465;345,5682065;344,0989034;344,4124324;344,4951311;344,3470933;343,9160037;343,2705962;336,9283509;337,6619022;337,4744588;337,4243924;337,3535601;336,9146537;336,5038721;336,0619775;330,1926679;361,7732678;361,4070878;361,296437;361,2754262;361,2930664;361,3800672;361,2798957;357,1287036;520,1525338;516,8673347;517,3516016;517,6325904;517,7465016;517,8583135;515,9691381;497,9987908;499,2559902;494,6845177;495,7337947;496,1365695;495,7411033;494,5359434;491,4190752;467,2701333;408,6835833;406,3306991;408,3877372;408,51097;408,0128546;406,4598678;401,5637197;393,109786;370,5712509;367,8300443;375,0362835;373,6545935;371,023347;366,9722533;362,5519951;341,0205138;375,2361775;374,7920042;375,9007787;375,278952;373,929776;371,6814821;366,9864906;350,9569236
0,618;0,726;0,428;0,723;0,527;0,716;0,436;0,541;0,513;0,421;0,465;0,64;340,5267454;339,0783853;340,0406737;340,2440023;339,6875114;338,0532102;334,0772165;322,829953;357,9487987;356,5579134;357,0883695;357,1914057;356,889882;356,0262523;354,2181944;354,1469392;442,4714077;435,8610421;437,1761764;437,4564844;436,7257461;434,8487643;432,9348316;411,5271107;411,8022076;410,9498991;410,9264224;410,8716971;410,1757797;409,4818074;408,1810137;391,5627882;440,6504232;439,6306432;439,4855573;439,4053258;439,3897495;439,5002338;438,5196575;425,7455722;534,8764691;531,482556;531,8632798;532,0625209;532,1947249;532,36043;530,2804214;509,4027656;525,260925;520,0611128;521,0869854;521,507301;521,1875012;520,0870997;516,7753741;489,39115;435,3271781;432,3150425;434,6933854;434,858291;434,3075114;432,5028442;426,6909761;415,5782147;388,2666731;386,2225671;394,8052868;393,2187276;390,1724651;385,2685576;379,7117017;351,9284342;397,2583589;396,439552;397,7714794;397,0671779;395,3842358;392,5477332;386,6354752;366,2789535
0,66;0,842;0,753;0,532;0,676;0,472;0,226;0,352;0,364;0,164;0,002;0,229;325,421556;324,299409;325,0048891;325,1773422;324,812783;323,6903007;320,9694672;313,3054137;354,7009467;352,5326982;353,3111719;353,5092682;353,1166265;351,9318325;349,795397;352,7154741;395,4425975;391,8479841;392,7824877;393,014413;392,6260541;391,5030769;390,1238066;375,965035;370,0238972;370,1396066;370,0155625;369,9532792;369,4720012;368,9950654;368,1254108;356,5443925;388,5802976;388,0824237;388,0305243;387,9831801;387,9609711;387,9871022;387,4830454;379,8685157;435,6341207;433,0100461;433,5899477;434,0894475;434,0917666;433,9004836;433,0981417;424,5808975;384,9696201;382,9034391;383,5789804;383,8696614;383,6137923;382,8465934;381,3805688;371,2844864;331,5009447;330,8024479;331,5217112;331,458488;331,2560073;330,8101122;329,6546748;327,5097924;327,3282718;324,6388773;328,842531;328,0890791;326,7448274;324,8060829;323,022577;311,5538669;328,5546243;328,2606983;328,8631985;328,4992404;327,8915683;326,9125472;324,9062621;317,8570173
0,465;0,361;0,766;0,888;0,601;0,698;0,497;0,242;0,376;0,632;0,556;0,626;355,3102593;353,4856791;354,6791729;354,8872096;354,0882464;351,8807861;346,6593441;332,0576451;372,7588591;371,2242318;371,7730498;371,85512;371,4933942;370,5040563;368,3828096;367,3368253;452,3989888;446,3167195;447,501671;447,6963781;447,0042789;445,2125913;443,0930529;420,9900662;409,5258736;408,9779501;409,1246493;409,5585138;410,0261679;410,4768811;409,7065427;393,3124052;370,4047908;370,1945598;370,0297569;369,9791332;369,9465466;369,9800161;369,6987706;364,4105848;521,7055484;519,7851713;519,6219498;519,3600096;519,5945471;520,1247794;518,3510666;495,2577004;594,2859258;586,4092033;587,7790649;588,3442379;587,8801064;586,3029783;581,6328375;543,712563;455,802931;452,5236007;454,9081241;455,1523134;454,5846264;452,5530708;445,6766189;432,6158363;394,9948812;394,9292374;402,4903579;400,9698077;397,8749669;392,8233186;386,8608569;358,487166;403,2145208;402,7439529;403,9419466;403,2803446;401,6204995;398,7414693;392,4813892;371,2442378
